index,time,age,gender
13345,594,18-21,Woman
13346,670,50-54,Man
13347,960,18-21,Man
13348,626,22-24,Man
13349,195,18-21,Man
13350,429,40-44,Man
13351,1265,22-24,Man
13352,289,25-29,Man
13353,496,25-29,Man
13354,370,40-44,Man
13355,2177,35-39,Man
13356,1004,60-69,Man
13357,3566,25-29,Man
13358,535907,40-44,Man
13359,598,22-24,Man
13360,604,25-29,Man
13361,978,30-34,Man
13362,812,25-29,Man
13363,2607,35-39,Prefer not to say
13364,428,18-21,Man
13365,862,40-44,Man
13366,785,22-24,Man
13367,762,30-34,Man
13368,970,22-24,Man
13369,616,18-21,Woman
13370,15937,60-69,Man
13371,846,25-29,Man
13372,3711,40-44,Woman
13373,986,30-34,Man
13374,287,35-39,Man
13375,641,18-21,Man
13376,729,40-44,Man
13377,3296,18-21,Man
13378,631,55-59,Man
13379,253,22-24,Man
13380,2184,18-21,Prefer not to say
13381,901,30-34,Man
13382,298,30-34,Prefer not to say
13383,1019,35-39,Man
13384,393,40-44,Woman
13385,938,35-39,Man
13386,599,40-44,Man
13387,621,22-24,Man
13388,1704,18-21,Woman
13389,644,35-39,Man
13390,456,18-21,Nonbinary
13391,580,18-21,Man
13392,1670,25-29,Man
13393,309,45-49,Man
13394,394,18-21,Man
13395,592,25-29,Man
13396,397,30-34,Man
13397,469,35-39,Man
13398,907,35-39,Man
13399,610,35-39,Man
13400,365,18-21,Man
13401,558,22-24,Man
13402,648,30-34,Man
13403,2580,18-21,Man
13404,979,22-24,Man
13405,634,22-24,Man
13406,192,50-54,Woman
13407,1105,22-24,Woman
13408,436,22-24,Man
13409,1961,25-29,Woman
13410,504,25-29,Woman
13411,1468,35-39,Man
13412,605,40-44,Man
13413,507,18-21,Man
13414,792,35-39,Man
13415,1010,50-54,Woman
13416,272,25-29,Man
13417,1076,35-39,Man
13418,723,30-34,Man
13419,581,45-49,Man
13420,1194,35-39,Man
13421,1821,22-24,Man
13422,1328,25-29,Man
13423,477,22-24,Man
13424,234,25-29,Man
13425,892,25-29,Man
13426,627,35-39,Man
13427,433,22-24,Man
13428,285,18-21,Woman
13429,1560,35-39,Man
13430,66162,18-21,Woman
13431,916,45-49,Man
13432,959,18-21,Man
13433,865,45-49,Man
13434,568,50-54,Man
13435,1492,45-49,Woman
13436,711,35-39,Man
13437,659,22-24,Man
13438,429,18-21,Man
13439,498,22-24,Man
13440,331,18-21,Man
13441,905,25-29,Man
13442,533,25-29,Man
13443,615,60-69,Man
13444,339,22-24,Man
13445,657,25-29,Man
13446,1157,30-34,Woman
13447,583,22-24,Man
13448,1316,40-44,Woman
13449,638,45-49,Man
13450,1181,25-29,Man
13451,1043,40-44,Man
13452,703,25-29,Man
13453,1481,45-49,Woman
13454,4313,22-24,Man
13455,263,25-29,Man
13456,969,30-34,Man
13457,3265,18-21,Man
13458,433,22-24,Man
13459,300,35-39,Woman
13460,1238,22-24,Man
13461,1024,55-59,Man
13462,797,30-34,Man
13463,1579,18-21,Woman
13464,380,25-29,Woman
13465,298,18-21,Man
13466,479,18-21,Man
13467,440,30-34,Woman
13468,1494,40-44,Man
13469,614,22-24,Woman
13470,643,60-69,Man
13471,606,30-34,Man
13472,589,22-24,Woman
13473,2420,30-34,Man
13474,296,22-24,Man
13475,443,25-29,Man
13476,74801,18-21,Man
13477,170,18-21,Man
13478,4857,30-34,Man
13479,813,25-29,Man
13480,1328,45-49,Woman
13481,275,18-21,Man
13482,1156,30-34,Man
13483,760,25-29,Man
13484,811,25-29,Man
13485,710,35-39,Man
13486,196,22-24,Woman
13487,400,18-21,Man
13488,660,25-29,Man
13489,3505,25-29,Man
13490,490,22-24,Woman
13491,390,18-21,Woman
13492,639,22-24,Man
13493,199,22-24,Man
13494,726,18-21,Man
13495,1528,30-34,Man
13496,726,30-34,Man
13497,710,25-29,Man
13498,296,22-24,Woman
13499,746,35-39,Man
13500,398,25-29,Woman
13501,190,30-34,Woman
13502,4194,30-34,Man
13503,1287,22-24,Prefer not to say
13504,775,18-21,Man
13505,748,22-24,Man
13506,279,18-21,Man
13507,1054,50-54,Man
13508,609,35-39,Man
13509,893,40-44,Man
13510,566,25-29,Man
13511,789,35-39,Woman
13512,312,18-21,Woman
13513,790,22-24,Man
13514,100647,22-24,Woman
13515,529,30-34,Man
13516,847,25-29,Man
13517,417,25-29,Woman
13518,853,25-29,Man
13519,687,55-59,Man
13520,576,35-39,Prefer not to say
13521,645,45-49,Man
13522,2904,25-29,Man
13523,261,18-21,Man
13524,211,18-21,Woman
13525,251,22-24,Man
13526,361,25-29,Man
13527,157,25-29,Man
13528,1094,35-39,Woman
13529,1543,25-29,Man
13530,546,30-34,Man
13531,672,18-21,Woman
13532,47513,35-39,Woman
13533,1440,25-29,Woman
13534,1403,35-39,Man
13535,355,25-29,Man
13536,850,25-29,Man
13537,863,25-29,Man
13538,662,30-34,Man
13539,709,25-29,Prefer not to say
13540,618,18-21,Woman
13541,491,30-34,Man
13542,3548,40-44,Man
13543,264,18-21,Man
13544,468,25-29,Woman
13545,591,22-24,Man
13546,603,25-29,Man
13547,395,18-21,Man
13548,516,18-21,Man
13549,523,22-24,Man
13550,638,50-54,Man
13551,274,18-21,Man
13552,339,18-21,Man
13553,377,35-39,Man
13554,1636,18-21,Woman
13555,448,30-34,Man
13556,458,18-21,Man
13557,419,25-29,Man
13558,324,18-21,Man
13559,522,40-44,Man
13560,1807,18-21,Man
13561,497,22-24,Man
13562,575,25-29,Man
13563,618,18-21,Woman
13564,767,25-29,Man
13565,692,25-29,Man
13566,1501,18-21,Woman
13567,557,30-34,Man
13568,328,25-29,Man
13569,145798,30-34,Man
13570,288,18-21,Man
13571,923,40-44,Man
13572,363,30-34,Man
13573,360,25-29,Woman
13574,500,35-39,Man
13575,569,30-34,Woman
13576,1336,25-29,Woman
13577,819,18-21,Man
13578,764,25-29,Man
13579,659,25-29,Man
13580,631,35-39,Woman
13581,889,25-29,Man
13582,684,18-21,Woman
13583,1152,18-21,Man
13584,524,18-21,Man
13585,469,25-29,Man
13586,651,22-24,Man
13587,4089,25-29,Woman
13588,774,50-54,Prefer not to say
13589,1348,45-49,Man
13590,517,22-24,Woman
13591,884,25-29,Man
13592,458,40-44,Man
13593,804,22-24,Man
13594,1162,35-39,Man
13595,658,45-49,Man
13596,1460,30-34,Man
13597,254,22-24,Man
13598,260,18-21,Man
13599,316,30-34,Man
13600,432,35-39,Man
13601,1323,18-21,Man
13602,621,30-34,Man
13603,1299,30-34,Woman
13604,895,35-39,Man
13605,431,25-29,Man
13606,680,45-49,Man
13607,449,18-21,Woman
13608,544,50-54,Man
13609,479,18-21,Man
13610,1914,30-34,Man
13611,1150,30-34,Man
13612,198,18-21,Man
13613,432,35-39,Man
13614,1923,22-24,Man
13615,375,25-29,Man
13616,643,30-34,Man
13617,213,18-21,Man
13618,607,18-21,Man
13619,18686,25-29,Man
13620,531,45-49,Woman
13621,841,25-29,Man
13622,990,40-44,Man
13623,464,45-49,Man
13624,517,35-39,Man
13625,642,25-29,Man
13626,637,35-39,Man
13627,1097,45-49,Man
13628,481,22-24,Woman
13629,660,35-39,Man
13630,252,22-24,Man
13631,959,25-29,Man
13632,461,45-49,Man
13633,1277,22-24,Man
13634,2002,22-24,Man
13635,535,18-21,Woman
13636,453,22-24,Man
13637,1603,30-34,Man
13638,1185,22-24,Man
13639,544,25-29,Woman
13640,5405,18-21,Man
13641,492,25-29,Woman
13642,37890,40-44,Man
13643,2568,22-24,Man
13644,1126,30-34,Man
13645,310,18-21,Man
13646,833,30-34,Man
13647,3214,18-21,Woman
13648,700,25-29,Woman
13649,383,25-29,Man
13650,499,35-39,Man
13651,865,30-34,Man
13652,514,35-39,Man
13653,1012,25-29,Woman
13654,2071,40-44,Man
13655,167,18-21,Man
13656,2264,30-34,Man
13657,2231,60-69,Man
13658,346,30-34,Man
13659,737,30-34,Man
13660,644,55-59,Man
13661,434,55-59,Man
13662,2384,35-39,Man
13663,708,30-34,Man
13664,1082,50-54,Man
13665,532,60-69,Man
13666,908,40-44,Man
13667,1220,30-34,Man
13668,638,30-34,Man
13669,226,18-21,Man
13670,34296,22-24,Man
13671,737,45-49,Man
13672,1402,18-21,Man
13673,689,50-54,Man
13674,8595,30-34,Man
13675,1083,25-29,Man
13676,293,25-29,Man
13677,27504,30-34,Man
13678,657,45-49,Man
13679,427,18-21,Man
13680,79301,22-24,Man
13681,704,35-39,Man
13682,513,25-29,Man
13683,398,35-39,Man
13684,396,45-49,Man
13685,924,30-34,Man
13686,180,18-21,Man
13687,4583,22-24,Man
13688,761,40-44,Man
13689,512,40-44,Man
13690,582,60-69,Man
13691,601,45-49,Man
13692,472,18-21,Man
13693,3071,18-21,Man
13694,457,18-21,Man
13695,772,25-29,Man
13696,1385,18-21,Man
13697,576,40-44,Man
13698,356,18-21,Woman
13699,420,35-39,Man
13700,882,35-39,Man
13701,522,22-24,Man
13702,410,25-29,Man
13703,2917,22-24,Woman
13704,479,30-34,Woman
13705,1833,25-29,Woman
13706,575,22-24,Man
13707,349,40-44,Woman
13708,303,30-34,Man
13709,1227,50-54,Man
13710,685,35-39,Man
13711,377,40-44,Man
13712,1105,22-24,Man
13713,1962,18-21,Man
13714,660,18-21,Man
13715,448,22-24,Man
13716,1512,22-24,Woman
13717,798,45-49,Man
13718,741,25-29,Woman
13719,928,35-39,Man
13720,613,35-39,Woman
13721,531,35-39,Man
13722,1695,25-29,Man
13723,402,18-21,Man
13724,2645,25-29,Man
13725,1034,25-29,Man
13726,418,35-39,Prefer not to say
13727,697,30-34,Man
13728,689,35-39,Man
13729,412,40-44,Man
13730,547,25-29,Woman
13731,440,30-34,Man
13732,704,30-34,Man
13733,580,40-44,Man
13734,595,35-39,Man
13735,1467,25-29,Man
13736,528,40-44,Man
13737,519,25-29,Man
13738,573,18-21,Woman
13739,549,22-24,Prefer not to say
13740,5458,25-29,Man
13741,431,25-29,Man
13742,421,22-24,Man
13743,1663,25-29,Man
13744,403,18-21,Man
13745,527,30-34,Man
13746,285,18-21,Man
13747,1222,25-29,Man
13748,976,35-39,Man
13749,924,25-29,Woman
13750,181,18-21,Man
13751,2130,25-29,Man
13752,797,40-44,Man
13753,248,22-24,Woman
13754,3756,45-49,Man
13755,529,25-29,Man
13756,325,25-29,Man
13757,194,18-21,Man
13758,249304,22-24,Man
13759,523,50-54,Woman
13760,359,18-21,Man
13761,525,18-21,Man
13762,8399,30-34,Man
13763,393,30-34,Man
13764,149,18-21,Woman
13765,553,30-34,Man
13766,281,18-21,Man
13767,570,25-29,Man
13768,626,22-24,Man
13769,371,18-21,Man
13770,228,22-24,Man
13771,851,40-44,Man
13772,75869,55-59,Woman
13773,616,35-39,Man
13774,88873,40-44,Man
13775,485,25-29,Man
13776,694,25-29,Woman
13777,644,22-24,Man
13778,579,35-39,Woman
13779,588,60-69,Man
13780,183,22-24,Man
13781,608,70+,Man
13782,219,18-21,Man
13783,730,55-59,Man
13784,262,18-21,Woman
13785,432,25-29,Man
13786,707,30-34,Woman
13787,779,30-34,Man
13788,618,40-44,Man
13789,955,30-34,Man
13790,508,18-21,Woman
13791,699,30-34,Man
13792,391,22-24,Man
13793,2393,22-24,Woman
13794,506,22-24,Man
13795,442,18-21,Man
13796,451,22-24,Man
13797,490743,40-44,Man
13798,1017,22-24,Man
13799,406,22-24,Man
13800,2305,35-39,Man
13801,339,25-29,Man
13802,926,45-49,Man
13803,593,25-29,Man
13804,858,35-39,Man
13805,861,30-34,Man
13806,394,50-54,Woman
13807,1424,35-39,Man
13808,574,30-34,Man
13809,971,22-24,Man
13810,846,22-24,Man
13811,615,25-29,Woman
13812,693,30-34,Man
13813,588,30-34,Woman
13814,454,22-24,Man
13815,482,25-29,Man
13816,7197,30-34,Man
13817,525,35-39,Woman
13818,453,50-54,Prefer not to say
13819,2210790,45-49,Man
13820,575,25-29,Man
13821,1057,30-34,Man
13822,562,25-29,Man
13823,729,60-69,Man
13824,559,30-34,Man
13825,727,35-39,Man
13826,803,40-44,Man
13827,527,22-24,Man
13828,1152,22-24,Man
13829,353,18-21,Nonbinary
13830,589,18-21,Man
13831,361,25-29,Man
13832,6736,35-39,Woman
13833,169,18-21,Man
13834,2389,18-21,Man
13835,1097,55-59,Man
13836,2078,25-29,Man
13837,383,18-21,Woman
13838,451,22-24,Man
13839,690,18-21,Man
13840,365,22-24,Man
13841,541,25-29,Man
13842,539,25-29,Woman
13843,473,18-21,Man
13844,804,18-21,Woman
13845,463,25-29,Man
13846,669,25-29,Man
13847,512,40-44,Man
13848,687,30-34,Man
13849,338,22-24,Man
13850,261,22-24,Man
13851,867,35-39,Man
13852,874,22-24,Man
13853,800,60-69,Man
13854,650,22-24,Man
13855,249,30-34,Woman
13856,1103,22-24,Man
13857,631,30-34,Woman
13858,1057,22-24,Woman
13859,636,18-21,Man
13860,570,18-21,Man
13861,699,22-24,Man
13862,437,18-21,Man
13863,635,18-21,Man
13864,627,18-21,Man
13865,757,30-34,Man
13866,788,30-34,Man
13867,355,18-21,Woman
13868,121,18-21,Man
13869,798,22-24,Man
13870,1958,25-29,Man
13871,1194,18-21,Man
13872,295,18-21,Man
13873,731,40-44,Man
13874,705,22-24,Man
13875,1321,22-24,Man
13876,542,18-21,Woman
13877,415,35-39,Man
13878,409,25-29,Man
13879,723,22-24,Man
13880,3612,18-21,Woman
13881,826,25-29,Man
13882,774,40-44,Man
13883,313,22-24,Woman
13884,284,25-29,Man
13885,257,22-24,Man
13886,711,25-29,Man
13887,538,45-49,Man
13888,775,25-29,Man
13889,705,22-24,Man
13890,1474,40-44,Prefer not to say
13891,312,18-21,Woman
13892,623,30-34,Man
13893,623,25-29,Man
13894,693,22-24,Man
13895,198,35-39,Man
13896,764,40-44,Woman
13897,22713,30-34,Man
13898,1019,22-24,Woman
13899,344,40-44,Man
13900,1588,22-24,Woman
13901,833,45-49,Man
13902,245,18-21,Man
13903,4828,35-39,Man
13904,4134,25-29,Woman
13905,349298,40-44,Man
13906,664,45-49,Man
13907,731,35-39,Man
13908,3518,22-24,Man
13909,536,25-29,Man
13910,4096,22-24,Man
13911,417,30-34,Man
13912,54226,25-29,Prefer to self-describe
13913,427,25-29,Man
13914,796,22-24,Man
13915,9942,18-21,Woman
13916,423,25-29,Man
13917,405,25-29,Man
13918,774,45-49,Man
13919,222033,45-49,Man
13920,608,18-21,Man
13921,562,35-39,Man
13922,468,35-39,Man
13923,1426,25-29,Woman
13924,654,18-21,Woman
13925,267,22-24,Man
13926,220,22-24,Woman
13927,151,40-44,Man
13928,1129,25-29,Woman
13929,1678,40-44,Man
13930,394,40-44,Man
13931,1113,35-39,Man
13932,766,18-21,Man
13933,268,30-34,Man
13934,754,35-39,Man
13935,582,35-39,Woman
13936,958,22-24,Man
13937,169,35-39,Man
13938,2454,35-39,Man
13939,466,35-39,Woman
13940,1174,45-49,Man
13941,423,25-29,Woman
13942,1287,18-21,Man
13943,539,35-39,Man
13944,246,18-21,Man
13945,364,45-49,Man
13946,928,30-34,Man
13947,303,18-21,Man
13948,753,25-29,Man
13949,264,18-21,Woman
13950,3228,30-34,Man
13951,584,22-24,Man
13952,1488,22-24,Man
13953,1711,55-59,Man
13954,177056,18-21,Man
13955,503,18-21,Man
13956,1458,35-39,Woman
13957,1857,45-49,Man
13958,1392,18-21,Man
13959,435,25-29,Woman
13960,763,25-29,Woman
13961,721,25-29,Man
13962,11775,25-29,Man
13963,138,25-29,Man
13964,1528,55-59,Man
13965,852,60-69,Man
13966,624,40-44,Man
13967,2178,30-34,Man
13968,367,25-29,Man
13969,1518,45-49,Man
13970,513,30-34,Woman
13971,17754,35-39,Man
13972,677,40-44,Man
13973,544,30-34,Man
13974,631,18-21,Woman
13975,143,18-21,Man
13976,979,18-21,Man
13977,2310,35-39,Man
13978,630,40-44,Man
13979,397,50-54,Man
13980,771,35-39,Man
13981,664,25-29,Woman
13982,3587,45-49,Man
13983,328,40-44,Man
13984,711,50-54,Man
13985,1208,55-59,Man
13986,311,22-24,Man
13987,1128,45-49,Man
13988,795,45-49,Man
13989,371,18-21,Man
13990,15338,30-34,Man
13991,608,35-39,Man
13992,733,35-39,Man
13993,807,55-59,Nonbinary
13994,845,25-29,Man
13995,289,30-34,Woman
13996,618,30-34,Man
13997,189,18-21,Woman
13998,283,18-21,Woman
13999,1043,25-29,Man
14000,767,22-24,Woman
14001,586,18-21,Man
14002,332,22-24,Man
14003,1060,30-34,Man
14004,1452,30-34,Man
14005,751,40-44,Man
14006,717,35-39,Woman
14007,766,50-54,Man
14008,1625,50-54,Man
14009,1364,35-39,Man
14010,428,50-54,Man
14011,508,40-44,Prefer not to say
14012,82181,30-34,Man
14013,407,18-21,Man
14014,497,25-29,Man
14015,717,22-24,Man
14016,600,18-21,Woman
14017,613,30-34,Man
14018,369,18-21,Man
14019,353,25-29,Prefer not to say
14020,263,18-21,Woman
14021,360,18-21,Man
14022,1477,30-34,Man
14023,458,30-34,Man
14024,563,30-34,Woman
14025,653,45-49,Man
14026,547,18-21,Man
14027,851,35-39,Man
14028,1339,18-21,Man
14029,411,30-34,Man
14030,576,25-29,Man
14031,772,18-21,Man
14032,609,25-29,Man
14033,756,30-34,Man
14034,936,35-39,Man
14035,213,18-21,Man
14036,972,22-24,Man
14037,2043,60-69,Man
14038,663,25-29,Man
14039,1922,30-34,Man
14040,234,35-39,Man
14041,342,18-21,Woman
14042,679,22-24,Prefer not to say
14043,1522,40-44,Man
14044,2983,30-34,Man
14045,12333,40-44,Woman
14046,389,30-34,Man
14047,724,35-39,Man
14048,1219,60-69,Man
14049,496,25-29,Man
14050,502,45-49,Man
14051,1330,18-21,Man
14052,581,30-34,Man
14053,1313,40-44,Man
14054,10708,30-34,Man
14055,15229,30-34,Woman
14056,774,40-44,Man
14057,429,18-21,Man
14058,1013,50-54,Woman
14059,542,30-34,Woman
14060,19483,35-39,Man
14061,557,25-29,Man
14062,1204,35-39,Man
14063,575,50-54,Woman
14064,464,35-39,Man
14065,588361,22-24,Woman
14066,832,30-34,Man
14067,978,30-34,Man
14068,892,25-29,Man
14069,677,25-29,Woman
14070,109458,25-29,Man
14071,3974,40-44,Man
14072,467,22-24,Man
14073,700,18-21,Woman
14074,500,25-29,Man
14075,767,18-21,Man
14076,1268,45-49,Woman
14077,1519,35-39,Man
14078,601,22-24,Woman
14079,3018,18-21,Man
14080,308,18-21,Man
14081,347,30-34,Man
14082,716,55-59,Man
14083,653,40-44,Man
14084,759,35-39,Man
14085,3117,35-39,Man
14086,1552269,45-49,Man
14087,266,25-29,Man
14088,590,22-24,Man
14089,406,30-34,Man
14090,883,60-69,Man
14091,221,18-21,Man
14092,769,35-39,Man
14093,692,45-49,Man
14094,159,18-21,Man
14095,417,25-29,Man
14096,336,22-24,Woman
14097,286,25-29,Man
14098,673,25-29,Man
14099,446,30-34,Man
14100,486,35-39,Man
14101,615,50-54,Man
14102,661,18-21,Man
14103,1421,35-39,Man
14104,251,25-29,Man
14105,432,30-34,Man
14106,906,35-39,Woman
14107,515,60-69,Man
14108,145,22-24,Man
14109,383,18-21,Man
14110,1318,45-49,Man
14111,183,25-29,Man
14112,599,50-54,Man
14113,1498,25-29,Man
14114,486,18-21,Man
14115,1861,40-44,Man
14116,690,30-34,Woman
14117,350,35-39,Man
14118,1101,30-34,Man
14119,441,30-34,Man
14120,430,18-21,Woman
14121,542,22-24,Woman
14122,427,22-24,Man
14123,474,18-21,Man
14124,693,35-39,Man
14125,1235,22-24,Man
14126,2471,25-29,Woman
14127,1252,60-69,Man
14128,238,22-24,Man
14129,631,35-39,Man
14130,946,45-49,Man
14131,692,22-24,Man
14132,446,22-24,Man
14133,314,22-24,Man
14134,285,18-21,Woman
14135,2581,50-54,Man
14136,701,22-24,Man
14137,1682,60-69,Man
14138,223,25-29,Man
14139,728,18-21,Woman
14140,578,18-21,Man
14141,81972,50-54,Man
14142,235,25-29,Man
14143,1434,25-29,Woman
14144,1166,25-29,Man
14145,712,25-29,Man
14146,723,18-21,Woman
14147,335,22-24,Man
14148,673,25-29,Man
14149,1034,35-39,Man
14150,1064,22-24,Man
14151,403,40-44,Man
14152,1876,55-59,Man
14153,1128,22-24,Man
14154,1399,30-34,Man
14155,353,35-39,Prefer not to say
14156,624,40-44,Man
14157,2432,25-29,Man
14158,576,40-44,Man
14159,92887,25-29,Man
14160,1004,45-49,Man
14161,616,22-24,Man
14162,475,25-29,Woman
14163,430,30-34,Man
14164,661,22-24,Man
14165,402,25-29,Man
14166,1149,40-44,Man
14167,251,18-21,Man
14168,505,45-49,Man
14169,515,22-24,Woman
14170,1123,30-34,Woman
14171,283,18-21,Man
14172,427,45-49,Man
14173,503,25-29,Man
14174,1605,25-29,Man
14175,210,18-21,Man
14176,730,18-21,Woman
14177,710,60-69,Man
14178,548,18-21,Man
14179,824,30-34,Man
14180,907,50-54,Man
14181,480,70+,Man
14182,187,22-24,Man
14183,911,30-34,Man
14184,344,30-34,Man
14185,375,22-24,Man
14186,712,25-29,Woman
14187,576,30-34,Man
14188,6213,25-29,Man
14189,678,18-21,Man
14190,807,45-49,Prefer not to say
14191,1092,30-34,Man
14192,513,18-21,Woman
14193,691,30-34,Man
14194,524,25-29,Man
14195,503,25-29,Man
14196,341,30-34,Man
14197,271,30-34,Man
14198,1126,50-54,Man
14199,242,18-21,Woman
14200,507,18-21,Man
14201,536,50-54,Man
14202,866,30-34,Woman
14203,394,18-21,Prefer to self-describe
14204,244,18-21,Prefer to self-describe
14205,794,40-44,Man
14206,203,18-21,Man
14207,2064,25-29,Man
14208,598,18-21,Nonbinary
14209,357,22-24,Man
14210,756,25-29,Man
14211,607,30-34,Man
14212,22511,18-21,Woman
14213,502,30-34,Prefer not to say
14214,529,40-44,Woman
14215,322,22-24,Man
14216,606,40-44,Woman
14217,410,18-21,Man
14218,769,40-44,Man
14219,630,35-39,Man
14220,481,18-21,Man
14221,556,18-21,Man
14222,549,25-29,Man
14223,600,50-54,Man
14224,2013,35-39,Man
14225,378,18-21,Man
14226,1487,35-39,Man
14227,720,22-24,Woman
14228,572,25-29,Man
14229,234,18-21,Man
14230,1481,30-34,Woman
14231,957,22-24,Man
14232,1164,25-29,Man
14233,1004,45-49,Man
14234,1055,60-69,Man
14235,479,25-29,Man
14236,132,18-21,Woman
14237,170,22-24,Man
14238,625,50-54,Man
14239,313,30-34,Man
14240,1225,35-39,Woman
14241,2213,60-69,Man
14242,348,25-29,Man
14243,1084,30-34,Woman
14244,1319,40-44,Man
14245,417,45-49,Man
14246,2840,60-69,Man
14247,934,50-54,Man
14248,374,18-21,Woman
14249,668,18-21,Man
14250,585,25-29,Woman
14251,1439,60-69,Woman
14252,248,25-29,Man
14253,530,35-39,Man
14254,3326,18-21,Man
14255,30095,22-24,Man
14256,871,40-44,Man
14257,290,35-39,Woman
14258,1042,30-34,Man
14259,504,25-29,Man
14260,341,25-29,Man
14261,214,25-29,Man
14262,259,25-29,Man
14263,321,18-21,Man
14264,336,30-34,Man
14265,330,18-21,Man
14266,403,18-21,Man
14267,712,25-29,Man
14268,588,18-21,Woman
14269,464,45-49,Man
14270,268,25-29,Man
14271,1143,45-49,Man
14272,211,50-54,Man
14273,417,22-24,Man
14274,320,30-34,Woman
14275,528,50-54,Man
14276,659,22-24,Woman
14277,686,35-39,Man
14278,259,18-21,Man
14279,1087,22-24,Man
14280,44633,18-21,Man
14281,470,30-34,Man
14282,482,18-21,Man
14283,498,18-21,Man
14284,757,22-24,Man
14285,705,55-59,Woman
14286,1770,40-44,Man
14287,849,40-44,Man
14288,1804,35-39,Man
14289,341,50-54,Woman
14290,291,22-24,Woman
14291,193,22-24,Man
14292,1609,22-24,Man
14293,318,22-24,Man
14294,649,25-29,Man
14295,570,25-29,Man
14296,382,25-29,Man
14297,1156,35-39,Man
14298,1919636,35-39,Woman
14299,329,22-24,Man
14300,1201,35-39,Man
14301,1117,22-24,Man
14302,893,60-69,Man
14303,8308,25-29,Woman
14304,265,18-21,Man
14305,546,25-29,Woman
14306,31542,25-29,Man
14307,724,22-24,Man
14308,420,18-21,Man
14309,567,18-21,Man
14310,58263,18-21,Man
14311,1968,22-24,Woman
14312,424,22-24,Man
14313,163,25-29,Man
14314,7280,30-34,Man
14315,1816,40-44,Man
14316,806,25-29,Man
14317,777,25-29,Man
14318,454,35-39,Man
14319,616,30-34,Man
14320,311,25-29,Man
14321,589,40-44,Man
14322,817,60-69,Man
14323,1713,22-24,Man
14324,229,22-24,Woman
14325,1270,35-39,Man
14326,8654,22-24,Man
14327,1301,35-39,Man
14328,805,25-29,Man
14329,720,25-29,Woman
14330,706,45-49,Woman
14331,1387,30-34,Woman
14332,1410,30-34,Man
14333,311,18-21,Man
14334,332,40-44,Man
14335,1201,30-34,Man
14336,434223,22-24,Man
14337,510,18-21,Woman
14338,1789,18-21,Woman
14339,431,25-29,Man
14340,2230,40-44,Man
14341,864,25-29,Prefer to self-describe
14342,1018,35-39,Man
14343,469,25-29,Man
14344,1208,22-24,Man
14345,796,25-29,Woman
14346,639,40-44,Man
14347,42815,22-24,Woman
14348,44675,25-29,Woman
14349,445,35-39,Man
14350,452,22-24,Woman
14351,649,18-21,Man
14352,446,18-21,Woman
14353,203,18-21,Man
14354,687,35-39,Man
14355,294,18-21,Man
14356,74558,55-59,Man
14357,1198,30-34,Man
14358,835,30-34,Man
14359,812,40-44,Man
14360,260,18-21,Man
14361,120,18-21,Woman
14362,416,18-21,Man
14363,659325,45-49,Man
14364,1841,35-39,Man
14365,489,35-39,Man
14366,427,60-69,Man
14367,773,30-34,Man
14368,637,25-29,Man
14369,1619,30-34,Man
14370,747,22-24,Man
14371,883,40-44,Man
14372,771,25-29,Woman
14373,62468,30-34,Man
14374,411,18-21,Man
