index,age,gender,country,education,role,field,cat_experience,cat_salary,visual
11175,40-44,Man,Ghana,Master’s degree,Data Analyst,Other,Sin experiencia,< 20K,
11176,45-49,Man,India,Master’s degree,Business Analyst,Marketing/CRM,Senior+,50K - 100K, Matplotlib 
11176,45-49,Man,India,Master’s degree,Business Analyst,Marketing/CRM,Senior+,50K - 100K,Seaborn 
11176,45-49,Man,India,Master’s degree,Business Analyst,Marketing/CRM,Senior+,50K - 100K,Plotly / Plotly Express 
11187,55-59,Man,Brazil,Master’s degree,Business Analyst,Accounting/Finance,Senior+,20K - 50K, Matplotlib 
11191,40-44,Woman,United States of America,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,20K - 50K,Ggplot / ggplot2 
11199,30-34,Woman,United States of America,Master’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K, Matplotlib 
11199,30-34,Woman,United States of America,Master’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,Seaborn 
11199,30-34,Woman,United States of America,Master’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,Bokeh 
11199,30-34,Woman,United States of America,Master’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,Geoplotlib 
11217,45-49,Man,India,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,20K - 50K, Matplotlib 
11217,45-49,Man,India,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,20K - 50K,Seaborn 
11217,45-49,Man,India,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,20K - 50K,Ggplot / ggplot2 
11226,35-39,Woman,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Medical/Pharmaceutical,Mid,20K - 50K, Matplotlib 
11226,35-39,Woman,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Medical/Pharmaceutical,Mid,20K - 50K,Seaborn 
11226,35-39,Woman,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Medical/Pharmaceutical,Mid,20K - 50K,Ggplot / ggplot2 
11231,25-29,Man,China,Bachelor’s degree,Data Analyst,Insurance/Risk Assessment,Junior,< 20K, Matplotlib 
11231,25-29,Man,China,Bachelor’s degree,Data Analyst,Insurance/Risk Assessment,Junior,< 20K,Ggplot / ggplot2 
11233,35-39,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior,100K - 200K, Matplotlib 
11233,35-39,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior,100K - 200K,Seaborn 
11233,35-39,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior,100K - 200K,Plotly / Plotly Express 
11233,35-39,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior,100K - 200K,Ggplot / ggplot2 
11234,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K, Matplotlib 
11238,40-44,Man,Argentina,I prefer not to answer,Data Analyst,Shipping/Transportation,Sin experiencia,< 20K,
11240,25-29,Man,Mexico,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, None
11242,35-39,Woman,India,Bachelor’s degree,Business Analyst,Government/Public Service,Sin experiencia,20K - 50K,
11253,22-24,Woman,Viet Nam,I prefer not to answer,Data Analyst,Accounting/Finance,Junior,< 20K, Matplotlib 
11253,22-24,Woman,Viet Nam,I prefer not to answer,Data Analyst,Accounting/Finance,Junior,< 20K,Seaborn 
11260,25-29,Woman,India,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Sin experiencia,< 20K,
11266,30-34,Man,India,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 20K, Matplotlib 
11266,30-34,Man,India,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 20K,Seaborn 
11266,30-34,Man,India,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 20K,Plotly / Plotly Express 
11276,30-34,Man,United States of America,Master’s degree,Data Analyst,,Senior,,
11281,25-29,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 20K, Matplotlib 
11281,25-29,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 20K,Ggplot / ggplot2 
11281,25-29,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 20K,Shiny 
11305,30-34,Man,India,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 20K, None
11330,22-24,Man,Viet Nam,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
11330,22-24,Man,Viet Nam,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
11331,30-34,Man,Ireland,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K, Matplotlib 
11331,30-34,Man,Ireland,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Seaborn 
11344,45-49,Man,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,Seaborn 
11344,45-49,Man,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,Plotly / Plotly Express 
11345,25-29,Man,Indonesia,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Mid,< 20K,Ggplot / ggplot2 
11345,25-29,Man,Indonesia,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Mid,< 20K,Shiny 
11346,45-49,Man,Algeria,No formal education past high school,Business Analyst,Academics/Education,Sin experiencia,20K - 50K,
11351,30-34,Man,Mexico,Bachelor’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,20K - 50K,Ggplot / ggplot2 
11371,25-29,Woman,Colombia,Master’s degree,Data Analyst,Non-profit/Service,Junior,< 20K, Matplotlib 
11371,25-29,Woman,Colombia,Master’s degree,Data Analyst,Non-profit/Service,Junior,< 20K,Plotly / Plotly Express 
11372,22-24,Man,India,Master’s degree,Data Analyst,,Junior,,
11381,30-34,Man,India,Master’s degree,Data Analyst,Retail/Sales,Junior,< 20K, None
11393,25-29,Man,Nigeria,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 20K, Matplotlib 
11407,40-44,Man,Chile,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 20K, Matplotlib 
11421,22-24,Woman,India,Bachelor’s degree,Data Analyst,Other,Sin experiencia,< 20K,
11434,40-44,Man,Ghana,Master’s degree,Business Analyst,Accounting/Finance,Senior+,20K - 50K, Matplotlib 
11434,40-44,Man,Ghana,Master’s degree,Business Analyst,Accounting/Finance,Senior+,20K - 50K,Seaborn 
11434,40-44,Man,Ghana,Master’s degree,Business Analyst,Accounting/Finance,Senior+,20K - 50K,Plotly / Plotly Express 
11434,40-44,Man,Ghana,Master’s degree,Business Analyst,Accounting/Finance,Senior+,20K - 50K,Ggplot / ggplot2 
11435,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,50K - 100K, Matplotlib 
11435,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,50K - 100K,Seaborn 
11449,35-39,Man,United Arab Emirates,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K, Matplotlib 
11449,35-39,Man,United Arab Emirates,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Seaborn 
11451,40-44,Man,India,Bachelor’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 20K,
11452,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,20K - 50K, Matplotlib 
11452,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,20K - 50K,Seaborn 
11452,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,20K - 50K,Ggplot / ggplot2 
11458,25-29,Man,India,I prefer not to answer,Data Analyst,Retail/Sales,Junior,< 20K, Matplotlib 
11458,25-29,Man,India,I prefer not to answer,Data Analyst,Retail/Sales,Junior,< 20K,Seaborn 
11487,40-44,Man,Philippines,Master’s degree,Data Analyst,Military/Security/Defense,Junior,< 20K,Seaborn 
11487,40-44,Man,Philippines,Master’s degree,Data Analyst,Military/Security/Defense,Junior,< 20K,Plotly / Plotly Express 
11487,40-44,Man,Philippines,Master’s degree,Data Analyst,Military/Security/Defense,Junior,< 20K,Ggplot / ggplot2 
11487,40-44,Man,Philippines,Master’s degree,Data Analyst,Military/Security/Defense,Junior,< 20K,Geoplotlib 
11487,40-44,Man,Philippines,Master’s degree,Data Analyst,Military/Security/Defense,Junior,< 20K,Leaflet / Folium 
11499,22-24,Man,Nepal,Master’s degree,Data Analyst,Other,Junior,< 20K,Seaborn 
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K, Matplotlib 
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Seaborn 
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Ggplot / ggplot2 
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,D3 js 
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Bokeh 
11530,22-24,Man,Taiwan,Some college/university study without earning a bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 20K, None
11542,25-29,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
11542,25-29,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
11542,25-29,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Plotly / Plotly Express 
11543,25-29,Man,Netherlands,Master’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K, Matplotlib 
11543,25-29,Man,Netherlands,Master’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K,Seaborn 
11543,25-29,Man,Netherlands,Master’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K,Plotly / Plotly Express 
11545,30-34,Woman,Saudi Arabia,Doctoral degree,Data Analyst,Academics/Education,Junior,20K - 50K, Matplotlib 
11545,30-34,Woman,Saudi Arabia,Doctoral degree,Data Analyst,Academics/Education,Junior,20K - 50K,Plotly / Plotly Express 
11545,30-34,Woman,Saudi Arabia,Doctoral degree,Data Analyst,Academics/Education,Junior,20K - 50K,Leaflet / Folium 
11548,22-24,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 20K, Matplotlib 
11548,22-24,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 20K,Seaborn 
11548,22-24,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 20K,Bokeh 
11548,22-24,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 20K,Geoplotlib 
11548,22-24,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 20K,Leaflet / Folium 
11554,25-29,Woman,United States of America,Master’s degree,Business Analyst,Computers/Technology,Mid,< 20K, Matplotlib 
11554,25-29,Woman,United States of America,Master’s degree,Business Analyst,Computers/Technology,Mid,< 20K,Plotly / Plotly Express 
11561,55-59,Woman,United States of America,Master’s degree,Business Analyst,Government/Public Service,Senior+,50K - 100K, None
11571,25-29,Woman,United States of America,Master’s degree,Data Analyst,Energy/Mining,Junior,50K - 100K, Matplotlib 
11571,25-29,Woman,United States of America,Master’s degree,Data Analyst,Energy/Mining,Junior,50K - 100K,Seaborn 
11571,25-29,Woman,United States of America,Master’s degree,Data Analyst,Energy/Mining,Junior,50K - 100K,Plotly / Plotly Express 
11571,25-29,Woman,United States of America,Master’s degree,Data Analyst,Energy/Mining,Junior,50K - 100K,Ggplot / ggplot2 
11577,45-49,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 20K,
11580,40-44,Man,Egypt,Bachelor’s degree,Data Analyst,,Senior,, None
11585,25-29,Woman,Netherlands,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Mid,50K - 100K, Matplotlib 
11585,25-29,Woman,Netherlands,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Mid,50K - 100K,Seaborn 
11585,25-29,Woman,Netherlands,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Mid,50K - 100K,Plotly / Plotly Express 
11595,50-54,Man,Mexico,Bachelor’s degree,Data Analyst,Accounting/Finance,Senior,, None
11599,40-44,Man,Belarus,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Ggplot / ggplot2 
11603,35-39,Woman,United States of America,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K, Matplotlib 
11603,35-39,Woman,United States of America,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K,Seaborn 
11603,35-39,Woman,United States of America,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K,Ggplot / ggplot2 
11608,22-24,Woman,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
11608,22-24,Woman,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Leaflet / Folium 
11627,35-39,Man,Canada,Bachelor’s degree,Data Analyst,Accounting/Finance,Mid,100K - 200K, None
11630,18-21,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Insurance/Risk Assessment,Junior,< 20K, None
11640,45-49,Man,Russia,Doctoral degree,Data Analyst,Academics/Education,Senior+,< 20K, Matplotlib 
11640,45-49,Man,Russia,Doctoral degree,Data Analyst,Academics/Education,Senior+,< 20K,Seaborn 
11643,55-59,Man,Singapore,Master’s degree,Data Analyst,Academics/Education,Senior+,< 20K, Matplotlib 
11643,55-59,Man,Singapore,Master’s degree,Data Analyst,Academics/Education,Senior+,< 20K,Seaborn 
11643,55-59,Man,Singapore,Master’s degree,Data Analyst,Academics/Education,Senior+,< 20K,Plotly / Plotly Express 
11643,55-59,Man,Singapore,Master’s degree,Data Analyst,Academics/Education,Senior+,< 20K,Ggplot / ggplot2 
11643,55-59,Man,Singapore,Master’s degree,Data Analyst,Academics/Education,Senior+,< 20K,Shiny 
11651,25-29,Woman,Brazil,Bachelor’s degree,Business Analyst,Energy/Mining,Junior,< 20K, Matplotlib 
11657,40-44,Man,Colombia,Master’s degree,Data Analyst,Energy/Mining,Junior,50K - 100K, Matplotlib 
11657,40-44,Man,Colombia,Master’s degree,Data Analyst,Energy/Mining,Junior,50K - 100K,D3 js 
11668,35-39,Woman,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior,50K - 100K, Matplotlib 
11668,35-39,Woman,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,Seaborn 
11668,35-39,Woman,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,Ggplot / ggplot2 
11668,35-39,Woman,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,Bokeh 
11668,35-39,Woman,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,Geoplotlib 
11676,25-29,Man,India,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,Sin experiencia,< 20K,
11700,40-44,Man,Sweden,Master’s degree,Data Analyst,Manufacturing/Fabrication,Mid,, Matplotlib 
11700,40-44,Man,Sweden,Master’s degree,Data Analyst,Manufacturing/Fabrication,Mid,,Plotly / Plotly Express 
11700,40-44,Man,Sweden,Master’s degree,Data Analyst,Manufacturing/Fabrication,Mid,,Ggplot / ggplot2 
11700,40-44,Man,Sweden,Master’s degree,Data Analyst,Manufacturing/Fabrication,Mid,,Shiny 
11720,25-29,Man,Egypt,Bachelor’s degree,Data Analyst,,Junior,,Plotly / Plotly Express 
11725,50-54,Man,India,Some college/university study without earning a bachelor’s degree,Business Analyst,Accounting/Finance,Sin experiencia,< 20K,
11743,25-29,Man,India,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 20K, Matplotlib 
11743,25-29,Man,India,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 20K,Seaborn 
11746,30-34,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Junior,20K - 50K, Matplotlib 
11746,30-34,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Junior,20K - 50K,Plotly / Plotly Express 
11746,30-34,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Junior,20K - 50K,Ggplot / ggplot2 
11750,25-29,Man,Malaysia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Sin experiencia,< 20K,
11752,55-59,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,20K - 50K,Seaborn 
11752,55-59,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,20K - 50K,Ggplot / ggplot2 
11755,35-39,Man,Switzerland,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,100K - 200K, Matplotlib 
11755,35-39,Man,Switzerland,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,100K - 200K,Seaborn 
11759,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 20K,Seaborn 
11759,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 20K,Plotly / Plotly Express 
11759,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 20K,D3 js 
11759,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 20K,Bokeh 
11770,40-44,Man,India,Master’s degree,Business Analyst,Government/Public Service,Mid,20K - 50K, Matplotlib 
11770,40-44,Man,India,Master’s degree,Business Analyst,Government/Public Service,Mid,20K - 50K,Seaborn 
11770,40-44,Man,India,Master’s degree,Business Analyst,Government/Public Service,Mid,20K - 50K,Plotly / Plotly Express 
11774,50-54,Man,Canada,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K,Plotly / Plotly Express 
11774,50-54,Man,Canada,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K,Ggplot / ggplot2 
11774,50-54,Man,Canada,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K,Shiny 
11775,30-34,Man,Brazil,Master’s degree,Business Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
11775,30-34,Man,Brazil,Master’s degree,Business Analyst,Computers/Technology,Junior,< 20K,Seaborn 
