index,age,gender,country,education,role,field,cat_experience,cat_salary,cod_env
10910,30-34,Man,Israel,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,100K - 200K, Sublime Text
10910,30-34,Man,Israel,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,100K - 200K,Jupyter Notebook
10921,35-39,Man,Poland,Master’s degree,Data Analyst,Marketing/CRM,Mid,< 25K,PyCharm 
10921,35-39,Man,Poland,Master’s degree,Data Analyst,Marketing/CRM,Mid,< 25K, Notepad++
10921,35-39,Man,Poland,Master’s degree,Data Analyst,Marketing/CRM,Mid,< 25K,Jupyter Notebook
10937,35-39,Man,Indonesia,Master’s degree,Data Analyst,Academics/Education,Sin experiencia,< 25K,
10940,30-34,Man,Japan,Master’s degree,Business Analyst,Other,Junior,50K - 100K,JupyterLab 
10940,30-34,Man,Japan,Master’s degree,Business Analyst,Other,Junior,50K - 100K,RStudio 
10940,30-34,Man,Japan,Master’s degree,Business Analyst,Other,Junior,50K - 100K,Jupyter Notebook
10949,35-39,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Senior+,< 25K,JupyterLab 
10962,70+,Man,United States of America,Master’s degree,Data Analyst,Insurance/Risk Assessment,Junior,> 200K,RStudio 
10962,70+,Man,United States of America,Master’s degree,Data Analyst,Insurance/Risk Assessment,Junior,> 200K, Spyder
10962,70+,Man,United States of America,Master’s degree,Data Analyst,Insurance/Risk Assessment,Junior,> 200K, Notepad++
10962,70+,Man,United States of America,Master’s degree,Data Analyst,Insurance/Risk Assessment,Junior,> 200K,Jupyter Notebook
10983,22-24,Woman,India,Master’s degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,RStudio 
10983,22-24,Woman,India,Master’s degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,PyCharm 
10983,22-24,Woman,India,Master’s degree,Data Analyst,Broadcasting/Communications,Junior,< 25K, Spyder
10983,22-24,Woman,India,Master’s degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,Jupyter Notebook
10984,22-24,Man,Indonesia,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,
11002,60-69,Man,Netherlands,Bachelor’s degree,Data Analyst,Retail/Sales,Senior+,< 25K,Jupyter Notebook
11009,25-29,Woman,Kenya,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Visual Studio Code (VSCode) 
11009,25-29,Woman,Kenya,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Jupyter Notebook
11020,30-34,Man,India,Master’s degree,Data Analyst,Online Service/Internet-based Services,Junior,< 25K,RStudio 
11022,60-69,Man,Germany,Doctoral degree,Business Analyst,Medical/Pharmaceutical,Mid,> 200K,JupyterLab 
11027,45-49,Man,Nepal,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K,JupyterLab 
11027,45-49,Man,Nepal,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K,PyCharm 
11027,45-49,Man,Nepal,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K, Spyder
11027,45-49,Man,Nepal,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K,Jupyter Notebook
11031,30-34,Man,India,Professional doctorate,Business Analyst,Accounting/Finance,Junior,< 25K,JupyterLab 
11031,30-34,Man,India,Professional doctorate,Business Analyst,Accounting/Finance,Junior,< 25K,RStudio 
11031,30-34,Man,India,Professional doctorate,Business Analyst,Accounting/Finance,Junior,< 25K,Visual Studio Code (VSCode) 
11031,30-34,Man,India,Professional doctorate,Business Analyst,Accounting/Finance,Junior,< 25K, Spyder
11031,30-34,Man,India,Professional doctorate,Business Analyst,Accounting/Finance,Junior,< 25K,MATLAB 
11031,30-34,Man,India,Professional doctorate,Business Analyst,Accounting/Finance,Junior,< 25K,Jupyter Notebook
11054,25-29,Man,United States of America,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,JupyterLab 
11054,25-29,Man,United States of America,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Visual Studio Code (VSCode) 
11054,25-29,Man,United States of America,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Jupyter Notebook
11058,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,,Junior,,JupyterLab 
11058,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,,Junior,,Visual Studio Code (VSCode) 
11058,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,,Junior,,Jupyter Notebook
11064,22-24,Man,India,Master’s degree,Business Analyst,Computers/Technology,Mid,< 25K,PyCharm 
11064,22-24,Man,India,Master’s degree,Business Analyst,Computers/Technology,Mid,< 25K,Jupyter Notebook
11081,55-59,Man,Belgium,Master’s degree,Business Analyst,Insurance/Risk Assessment,Senior+,50K - 100K,Visual Studio Code (VSCode) 
11081,55-59,Man,Belgium,Master’s degree,Business Analyst,Insurance/Risk Assessment,Senior+,50K - 100K,Jupyter Notebook
11094,35-39,Man,Bangladesh,Doctoral degree,Data Analyst,Computers/Technology,Junior,< 25K, Notepad++
11104,25-29,Man,Brazil,Doctoral degree,Data Analyst,Accounting/Finance,Senior+,< 25K,JupyterLab 
11104,25-29,Man,Brazil,Doctoral degree,Data Analyst,Accounting/Finance,Senior+,< 25K,Visual Studio Code (VSCode) 
11105,35-39,Man,Indonesia,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K,Visual Studio Code (VSCode) 
11105,35-39,Man,Indonesia,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K, Notepad++
11105,35-39,Man,Indonesia,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K, Sublime Text
11105,35-39,Man,Indonesia,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K, Other
11112,25-29,Man,Saudi Arabia,Bachelor’s degree,Business Analyst,,Junior,,Visual Studio 
11112,25-29,Man,Saudi Arabia,Bachelor’s degree,Business Analyst,,Junior,,Visual Studio Code (VSCode) 
11112,25-29,Man,Saudi Arabia,Bachelor’s degree,Business Analyst,,Junior,,PyCharm 
11113,50-54,Man,South Korea,Doctoral degree,Data Analyst,Academics/Education,Senior+,50K - 100K,RStudio 
11119,22-24,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,< 25K,JupyterLab 
11119,22-24,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,< 25K,Visual Studio Code (VSCode) 
11119,22-24,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,< 25K, Spyder
11119,22-24,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,< 25K,Jupyter Notebook
11128,18-21,Man,India,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,PyCharm 
11128,18-21,Man,India,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Jupyter Notebook
11155,25-29,Woman,Egypt,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Visual Studio Code (VSCode) 
11155,25-29,Woman,Egypt,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K, Spyder
11155,25-29,Woman,Egypt,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Jupyter Notebook
11166,50-54,Prefer not to say,United States of America,Professional doctorate,Data Analyst,Academics/Education,Senior+,< 25K, Sublime Text
11168,30-34,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,RStudio 
11168,30-34,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Visual Studio Code (VSCode) 
11168,30-34,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,PyCharm 
11168,30-34,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Jupyter Notebook
11171,50-54,Man,Spain,Master’s degree,Business Analyst,Government/Public Service,Sin experiencia,50K - 100K,
11174,25-29,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,RStudio 
11174,25-29,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Jupyter Notebook
11175,40-44,Man,Ghana,Master’s degree,Data Analyst,Other,Sin experiencia,< 25K,
11176,45-49,Man,India,Master’s degree,Business Analyst,Marketing/CRM,Senior+,50K - 100K, Vim / Emacs
11187,55-59,Man,Brazil,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,JupyterLab 
11187,55-59,Man,Brazil,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,RStudio 
11187,55-59,Man,Brazil,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,Visual Studio 
11187,55-59,Man,Brazil,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,PyCharm 
11187,55-59,Man,Brazil,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,Jupyter Notebook
11191,40-44,Woman,United States of America,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,25K - 50K,JupyterLab 
11191,40-44,Woman,United States of America,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,25K - 50K,RStudio 
11199,30-34,Woman,United States of America,Master’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,PyCharm 
11199,30-34,Woman,United States of America,Master’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,Jupyter Notebook
11217,45-49,Man,India,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,25K - 50K,Visual Studio Code (VSCode) 
11217,45-49,Man,India,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,25K - 50K,Jupyter Notebook
11226,35-39,Woman,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Medical/Pharmaceutical,Mid,25K - 50K,RStudio 
11226,35-39,Woman,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Medical/Pharmaceutical,Mid,25K - 50K, Spyder
11226,35-39,Woman,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Medical/Pharmaceutical,Mid,25K - 50K, Notepad++
11231,25-29,Man,China,Bachelor’s degree,Data Analyst,Insurance/Risk Assessment,Junior,< 25K,Jupyter Notebook
11233,35-39,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior,100K - 200K,RStudio 
11233,35-39,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior,100K - 200K,PyCharm 
11233,35-39,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior,100K - 200K,Jupyter Notebook
11234,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,Visual Studio 
11234,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,Visual Studio Code (VSCode) 
11234,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,PyCharm 
11234,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K, Sublime Text
11238,40-44,Man,Argentina,I prefer not to answer,Data Analyst,Shipping/Transportation,Sin experiencia,< 25K,
11240,25-29,Man,Mexico,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Visual Studio Code (VSCode) 
11242,35-39,Woman,India,Bachelor’s degree,Business Analyst,Government/Public Service,Sin experiencia,25K - 50K,
11253,22-24,Woman,Viet Nam,I prefer not to answer,Data Analyst,Accounting/Finance,Junior,< 25K,Jupyter Notebook
11253,22-24,Woman,Viet Nam,I prefer not to answer,Data Analyst,Accounting/Finance,Junior,< 25K, Other
11260,25-29,Woman,India,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Sin experiencia,< 25K,
11266,30-34,Man,India,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Visual Studio Code (VSCode) 
11266,30-34,Man,India,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K, Spyder
11276,30-34,Man,United States of America,Master’s degree,Data Analyst,,Senior,,PyCharm 
11276,30-34,Man,United States of America,Master’s degree,Data Analyst,,Senior,, Notepad++
11276,30-34,Man,United States of America,Master’s degree,Data Analyst,,Senior,,Jupyter Notebook
11281,25-29,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,RStudio 
11281,25-29,Man,Kenya,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,PyCharm 
11305,30-34,Man,India,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,JupyterLab 
11305,30-34,Man,India,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,Visual Studio 
11305,30-34,Man,India,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,Visual Studio Code (VSCode) 
11330,22-24,Man,Viet Nam,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,JupyterLab 
11330,22-24,Man,Viet Nam,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,PyCharm 
11330,22-24,Man,Viet Nam,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Jupyter Notebook
11331,30-34,Man,Ireland,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,JupyterLab 
11331,30-34,Man,Ireland,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,PyCharm 
11331,30-34,Man,Ireland,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Jupyter Notebook
11344,45-49,Man,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,JupyterLab 
11344,45-49,Man,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Senior,50K - 100K,Visual Studio Code (VSCode) 
11344,45-49,Man,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Senior,50K - 100K, Notepad++
11345,25-29,Man,Indonesia,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Mid,< 25K,RStudio 
11346,45-49,Man,Algeria,No formal education past high school,Business Analyst,Academics/Education,Sin experiencia,25K - 50K,
11351,30-34,Man,Mexico,Bachelor’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,25K - 50K,RStudio 
11351,30-34,Man,Mexico,Bachelor’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,25K - 50K, Spyder
11371,25-29,Woman,Colombia,Master’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,JupyterLab 
11371,25-29,Woman,Colombia,Master’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Visual Studio Code (VSCode) 
11371,25-29,Woman,Colombia,Master’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Jupyter Notebook
11372,22-24,Man,India,Master’s degree,Data Analyst,,Junior,,
11381,30-34,Man,India,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,RStudio 
11381,30-34,Man,India,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,PyCharm 
11393,25-29,Man,Nigeria,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,RStudio 
11393,25-29,Man,Nigeria,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,Jupyter Notebook
11407,40-44,Man,Chile,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 25K,Visual Studio Code (VSCode) 
11421,22-24,Woman,India,Bachelor’s degree,Data Analyst,Other,Sin experiencia,< 25K,
11434,40-44,Man,Ghana,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,RStudio 
11434,40-44,Man,Ghana,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,Visual Studio Code (VSCode) 
11434,40-44,Man,Ghana,Master’s degree,Business Analyst,Accounting/Finance,Senior+,25K - 50K,Jupyter Notebook
11435,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,50K - 100K,JupyterLab 
11435,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,50K - 100K,RStudio 
11435,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,50K - 100K,Visual Studio Code (VSCode) 
11435,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,50K - 100K,Jupyter Notebook
11449,35-39,Man,United Arab Emirates,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Visual Studio 
11449,35-39,Man,United Arab Emirates,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Visual Studio Code (VSCode) 
11449,35-39,Man,United Arab Emirates,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,PyCharm 
11449,35-39,Man,United Arab Emirates,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K, Spyder
11449,35-39,Man,United Arab Emirates,Master’s degree,Business Analyst,Accounting/Finance,Junior,50K - 100K,Jupyter Notebook
11451,40-44,Man,India,Bachelor’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,
11452,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,25K - 50K,RStudio 
11452,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,25K - 50K,Visual Studio Code (VSCode) 
11452,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,25K - 50K,Jupyter Notebook
11458,25-29,Man,India,I prefer not to answer,Data Analyst,Retail/Sales,Junior,< 25K,Visual Studio 
11458,25-29,Man,India,I prefer not to answer,Data Analyst,Retail/Sales,Junior,< 25K, Notepad++
11458,25-29,Man,India,I prefer not to answer,Data Analyst,Retail/Sales,Junior,< 25K, Sublime Text
11487,40-44,Man,Philippines,Master’s degree,Data Analyst,Military/Security/Defense,Junior,< 25K,JupyterLab 
11487,40-44,Man,Philippines,Master’s degree,Data Analyst,Military/Security/Defense,Junior,< 25K, Sublime Text
11499,22-24,Man,Nepal,Master’s degree,Data Analyst,Other,Junior,< 25K, Sublime Text
11499,22-24,Man,Nepal,Master’s degree,Data Analyst,Other,Junior,< 25K,Jupyter Notebook
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K,RStudio 
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K,Visual Studio Code (VSCode) 
11501,30-34,Woman,Viet Nam,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K,Jupyter Notebook
