index,age,gender,country,education,role,field,cat_experience,cat_salary,learn_unido
13548,18-21,Man,India,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 25K,Google Cloud BigTable 
13554,18-21,Woman,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Amazon RDS 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,PostgreSQL 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,SQLite 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,MongoDB 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Microsoft SQL Server 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Microsoft Azure SQL Database 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Microsoft Azure Cosmos DB 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Amazon Redshift 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Amazon DynamoDB 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Amazon RDS 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Google Cloud BigQuery 
13559,40-44,Man,United States of America,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Google Cloud SQL 
13577,18-21,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,MySQL 
13577,18-21,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,PostgreSQL 
13577,18-21,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,Oracle Database 
13577,18-21,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,Amazon Redshift 
13577,18-21,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,Google Cloud SQL 
13592,40-44,Man,Spain,Bachelor’s degree,Data Analyst,Academics/Education,Mid,< 25K,MySQL 
13592,40-44,Man,Spain,Bachelor’s degree,Data Analyst,Academics/Education,Mid,< 25K,SQLite 
13663,30-34,Man,Other,Some college/university study without earning a bachelor’s degree,Business Analyst,Shipping/Transportation,Junior,< 25K,IBM Db2 
13663,30-34,Man,Other,Some college/university study without earning a bachelor’s degree,Business Analyst,Shipping/Transportation,Junior,< 25K,Google Cloud BigQuery 
13667,30-34,Man,Russia,Master’s degree,Data Analyst,Insurance/Risk Assessment,Senior,< 25K,PostgreSQL 
13667,30-34,Man,Russia,Master’s degree,Data Analyst,Insurance/Risk Assessment,Senior,< 25K,SQLite 
13667,30-34,Man,Russia,Master’s degree,Data Analyst,Insurance/Risk Assessment,Senior,< 25K,MongoDB 
13705,25-29,Woman,India,I prefer not to answer,Data Analyst,Marketing/CRM,Junior,< 25K,MySQL 
13742,22-24,Man,United States of America,Bachelor’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K,Snowflake 
13743,25-29,Man,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,MySQL 
13743,25-29,Man,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Amazon Redshift 
13747,25-29,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,Other
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,MySQL 
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,SQLite 
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,Snowflake 
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,Microsoft SQL Server 
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,Amazon Redshift 
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,Amazon Aurora 
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,Amazon RDS 
13756,25-29,Man,United States of America,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,Google Cloud BigQuery 
13767,25-29,Man,Canada,Master’s degree,Data Analyst,Accounting/Finance,Senior,25K - 50K,MongoDB 
13767,25-29,Man,Canada,Master’s degree,Data Analyst,Accounting/Finance,Senior,25K - 50K,Snowflake 
13767,25-29,Man,Canada,Master’s degree,Data Analyst,Accounting/Finance,Senior,25K - 50K,Microsoft Azure SQL Database 
13774,40-44,Man,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Mid,100K - 200K,Amazon Aurora 
13774,40-44,Man,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Mid,100K - 200K,Amazon DynamoDB 
13774,40-44,Man,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Mid,100K - 200K,Amazon RDS 
13774,40-44,Man,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Mid,100K - 200K,Google Cloud BigTable 
13782,18-21,Man,India,I prefer not to answer,Business Analyst,Energy/Mining,Sin experiencia,< 25K,MongoDB 
13803,25-29,Man,India,Bachelor’s degree,Business Analyst,Insurance/Risk Assessment,Junior,< 25K,MySQL 
13803,25-29,Man,India,Bachelor’s degree,Business Analyst,Insurance/Risk Assessment,Junior,< 25K,MongoDB 
13803,25-29,Man,India,Bachelor’s degree,Business Analyst,Insurance/Risk Assessment,Junior,< 25K,Microsoft Azure SQL Database 
13803,25-29,Man,India,Bachelor’s degree,Business Analyst,Insurance/Risk Assessment,Junior,< 25K,Amazon Redshift 
13803,25-29,Man,India,Bachelor’s degree,Business Analyst,Insurance/Risk Assessment,Junior,< 25K,Amazon DynamoDB 
13803,25-29,Man,India,Bachelor’s degree,Business Analyst,Insurance/Risk Assessment,Junior,< 25K,Amazon RDS 
13803,25-29,Man,India,Bachelor’s degree,Business Analyst,Insurance/Risk Assessment,Junior,< 25K,Google Cloud BigQuery 
13826,40-44,Man,Philippines,Master’s degree,Data Analyst,Other,Junior,< 25K,MySQL 
13835,55-59,Man,Other,Some college/university study without earning a bachelor’s degree,Data Analyst,Energy/Mining,Junior,< 25K,Google Cloud BigQuery 
13835,55-59,Man,Other,Some college/university study without earning a bachelor’s degree,Data Analyst,Energy/Mining,Junior,< 25K,Google Cloud SQL 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,MySQL 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,PostgreSQL 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,SQLite 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,IBM Db2 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Microsoft SQL Server 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Microsoft Azure SQL Database 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Amazon Aurora 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud BigQuery 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud SQL 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud Firestore 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud BigTable 
13883,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud Spanner 
13902,18-21,Man,India,Bachelor’s degree,Business Analyst,Energy/Mining,Senior+,< 25K,Other
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,MySQL 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,SQLite 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,MongoDB 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,IBM Db2 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Microsoft SQL Server 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Microsoft Azure SQL Database 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Amazon Aurora 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Amazon RDS 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Google Cloud SQL 
13929,40-44,Man,South Africa,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Google Cloud BigTable 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,MySQL 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,PostgreSQL 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,SQLite 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,Oracle Database 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,MongoDB 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,IBM Db2 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,Microsoft SQL Server 
13946,30-34,Man,Other,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 25K,Microsoft Azure SQL Database 
13951,22-24,Man,Nigeria,Master’s degree,Data Analyst,Energy/Mining,Junior,< 25K,MySQL 
13951,22-24,Man,Nigeria,Master’s degree,Data Analyst,Energy/Mining,Junior,< 25K,Microsoft Azure SQL Database 
14000,22-24,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Mid,< 25K,MySQL 
14000,22-24,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Mid,< 25K,IBM Db2 
14000,22-24,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Mid,< 25K,Microsoft SQL Server 
14000,22-24,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Mid,< 25K,Google Cloud SQL 
14000,22-24,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Mid,< 25K,Google Cloud Firestore 
14000,22-24,Woman,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Mid,< 25K,Google Cloud Spanner 
14103,35-39,Man,United States of America,Master’s degree,Data Analyst,Non-profit/Service,Senior+,< 25K,Amazon Redshift 
14103,35-39,Man,United States of America,Master’s degree,Data Analyst,Non-profit/Service,Senior+,< 25K,Amazon Aurora 
14103,35-39,Man,United States of America,Master’s degree,Data Analyst,Non-profit/Service,Senior+,< 25K,Google Cloud Firestore 
14103,35-39,Man,United States of America,Master’s degree,Data Analyst,Non-profit/Service,Senior+,< 25K,Google Cloud BigTable 
14103,35-39,Man,United States of America,Master’s degree,Data Analyst,Non-profit/Service,Senior+,< 25K,Google Cloud Spanner 
14214,40-44,Woman,Egypt,Master’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 25K,Microsoft SQL Server 
14224,35-39,Man,Indonesia,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,MySQL 
14224,35-39,Man,Indonesia,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,SQLite 
14224,35-39,Man,Indonesia,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,MongoDB 
14251,60-69,Woman,United States of America,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,Senior+,< 25K,MySQL 
14251,60-69,Woman,United States of America,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,Senior+,< 25K,SQLite 
14251,60-69,Woman,United States of America,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,Senior+,< 25K,Oracle Database 
14251,60-69,Woman,United States of America,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,Senior+,< 25K,Microsoft SQL Server 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,MySQL 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,PostgreSQL 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Oracle Database 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,MongoDB 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,IBM Db2 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Microsoft SQL Server 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Microsoft Azure SQL Database 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Microsoft Azure Cosmos DB 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Amazon Aurora 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Amazon RDS 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Google Cloud SQL 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Google Cloud BigTable 
14258,30-34,Man,United States of America,Doctoral degree,Data Analyst,Academics/Education,Junior,< 25K,Google Cloud Spanner 
14294,25-29,Man,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,100K - 200K,Snowflake 
14294,25-29,Man,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,100K - 200K,Microsoft SQL Server 
14294,25-29,Man,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,100K - 200K,Google Cloud BigQuery 
14316,25-29,Man,Other,Bachelor’s degree,Business Analyst,Accounting/Finance,Senior,< 25K,MongoDB 
14316,25-29,Man,Other,Bachelor’s degree,Business Analyst,Accounting/Finance,Senior,< 25K,Microsoft SQL Server 
14316,25-29,Man,Other,Bachelor’s degree,Business Analyst,Accounting/Finance,Senior,< 25K,Google Cloud SQL 
14326,22-24,Man,Kenya,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,MySQL 
14326,22-24,Man,Kenya,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,PostgreSQL 
14326,22-24,Man,Kenya,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,IBM Db2 
14326,22-24,Man,Kenya,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,Microsoft SQL Server 
14326,22-24,Man,Kenya,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,Amazon Redshift 
14326,22-24,Man,Kenya,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,Amazon RDS 
14357,30-34,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,MySQL 
14357,30-34,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,SQLite 
14357,30-34,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,Oracle Database 
14357,30-34,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,Microsoft SQL Server 
14357,30-34,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,Microsoft Azure SQL Database 
14357,30-34,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,Google Cloud SQL 
14357,30-34,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Sin experiencia,< 25K,Google Cloud Spanner 
14401,25-29,Man,Other,I prefer not to answer,Data Analyst,Accounting/Finance,Junior,< 25K,PostgreSQL 
14401,25-29,Man,Other,I prefer not to answer,Data Analyst,Accounting/Finance,Junior,< 25K,Amazon Redshift 
14401,25-29,Man,Other,I prefer not to answer,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud BigQuery 
14407,25-29,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,PostgreSQL 
14407,25-29,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Google Cloud BigTable 
14446,30-34,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Academics/Education,Senior,< 25K,MySQL 
14446,30-34,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Academics/Education,Senior,< 25K,PostgreSQL 
14446,30-34,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Academics/Education,Senior,< 25K,Oracle Database 
14446,30-34,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Academics/Education,Senior,< 25K,MongoDB 
14451,25-29,Man,Japan,Master’s degree,Data Analyst,Marketing/CRM,Junior,50K - 100K,MySQL 
14451,25-29,Man,Japan,Master’s degree,Data Analyst,Marketing/CRM,Junior,50K - 100K,PostgreSQL 
14451,25-29,Man,Japan,Master’s degree,Data Analyst,Marketing/CRM,Junior,50K - 100K,Amazon RDS 
14451,25-29,Man,Japan,Master’s degree,Data Analyst,Marketing/CRM,Junior,50K - 100K,Google Cloud BigQuery 
14485,40-44,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Mid,25K - 50K,MySQL 
14485,40-44,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Mid,25K - 50K,IBM Db2 
14485,40-44,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Mid,25K - 50K,Microsoft SQL Server 
14485,40-44,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Mid,25K - 50K,Microsoft Azure SQL Database 
